ticker,date,group,setup_score,risk_score,signals,ret5_pct,ret20_pct,volume_ratio20,ret_1d,ret_5d,ret_20d
3057.TW,2025-04-02,theme,5,0,PULLBACK,-6.76,-20.75,0.95,-9.88,-11.36,-11.67
3057.TW,2025-04-07,theme,7,1,PULLBACK,-14.73,-28.58,2.35,-4.43,-3.38,-1.63
3057.TW,2025-04-08,theme,5,0,PULLBACK,-18.1,-30.59,1.24,-3.05,3.54,2.56
3057.TW,2025-04-09,theme,7,0,PULLBACK,-19.14,-25.79,1.72,9.95,4.16,5.16
3057.TW,2025-04-10,theme,5,0,PULLBACK,-9.53,-16.86,0.7,-3.44,-6.3,-2.75
3057.TW,2025-04-11,theme,5,0,PULLBACK,-11.36,-19.33,0.62,-1.78,-3.91,0.47
3057.TW,2025-04-14,theme,5,0,PULLBACK,-3.38,-19.61,0.78,2.42,-3.86,12.44
3057.TW,2025-04-15,theme,5,0,PULLBACK,3.54,-19.24,1.5,-2.48,-6.37,20.28
3057.TW,2025-04-16,theme,6,0,PULLBACK,4.16,-19.71,0.46,-1.09,-1.21,35.43
3057.TW,2025-04-17,theme,5,0,PULLBACK,-6.3,-20.2,0.76,-0.98,-0.86,50.37
3057.TW,2025-04-18,theme,5,0,PULLBACK,-3.91,-20.59,0.17,-1.73,1.98,43.83
3057.TW,2025-04-21,theme,5,0,PULLBACK,-3.86,-21.96,0.35,-0.25,6.78,43.22
3057.TW,2025-04-22,theme,5,0,PULLBACK,-6.37,-21.77,0.21,2.9,7.68,57.43
3057.TW,2025-04-23,theme,5,0,PULLBACK,-1.21,-19.51,0.46,-0.73,2.94,51.77
3057.TW,2025-04-24,theme,5,0,PULLBACK,-0.86,-20.1,0.47,1.85,4.81,58.45
3057.TW,2025-04-25,theme,5,0,PULLBACK,1.98,-19.02,0.48,2.91,1.69,46.49
3057.TW,2025-04-28,theme,8,0,PULLBACK,6.78,-15.42,0.32,0.59,-0.82,40.0
3057.TW,2025-04-29,theme,9,0,PULLBACK,7.68,-14.5,0.35,-1.64,-1.75,34.5
3057.TW,2025-04-30,theme,5,0,PULLBACK,2.94,-14.36,0.4,1.07,-0.71,33.17
3057.TW,2025-05-02,theme,7,0,PULLBACK,4.81,-11.92,0.26,-1.18,-0.12,32.35
3057.TW,2025-05-05,theme,7,0,"BASE,PULLBACK",1.69,-11.67,0.67,0.36,0.83,47.02
3057.TW,2025-05-06,theme,7,0,"BASE,PULLBACK",-0.82,-1.63,0.19,-0.36,10.44,41.16
3057.TW,2025-05-07,theme,7,0,"BASE,PULLBACK",-1.75,2.56,0.51,-0.6,21.43,43.45
3057.TW,2025-05-08,theme,7,0,"BASE,PULLBACK",-0.71,5.16,0.62,1.68,34.13,43.71
3057.TW,2025-05-09,theme,9,1,PULLBACK,-0.12,-2.75,2.07,-0.24,44.88,40.75
3057.TW,2025-05-12,theme,7,0,PULLBACK,0.83,0.47,1.4,9.92,37.54,40.5
3057.TW,2025-05-13,theme,14,3,"ACCEL,PULLBACK",10.44,12.44,2.51,9.56,22.45,26.75
3057.TW,2025-05-26,theme,8,4,"TREND,ACCEL",3.86,46.49,1.21,-1.65,2.07,-8.26
3057.TW,2025-05-27,theme,9,4,TREND,4.39,40.0,0.96,-3.36,0.0,-8.82
3057.TW,2025-05-28,theme,8,3,TREND,-8.0,34.5,0.82,-2.61,4.78,-5.22
3057.TW,2025-05-29,theme,8,2,TREND,-9.68,33.17,0.9,0.45,7.14,-5.36
3057.TW,2025-06-02,theme,8,2,TREND,-12.45,32.35,0.41,9.78,6.22,-7.56
3057.TW,2025-06-03,theme,8,4,TREND,2.07,47.02,1.43,-3.64,-3.64,-16.19
3057.TW,2025-06-04,theme,7,3,TREND,0.0,41.16,1.1,1.26,-0.84,-13.87
3057.TW,2025-06-05,theme,9,2,TREND,4.78,43.45,0.47,-0.41,-2.9,-12.86
3057.TW,2025-06-06,theme,11,2,TREND,7.14,43.71,0.4,-0.42,-7.08,-15.42
3057.TW,2025-06-09,theme,11,2,TREND,6.22,40.75,0.41,-0.42,-6.69,-16.65
3057.TW,2025-06-10,theme,8,2,TREND,-3.64,40.5,0.32,-0.84,-6.3,-17.23
3057.TW,2025-06-11,theme,6,0,NONE,-0.84,26.75,0.5,-0.85,-5.08,-17.63
3057.TW,2025-06-12,theme,6,0,NONE,-2.9,14.71,0.44,-4.7,-7.69,-14.62
3057.TW,2025-06-13,theme,5,0,NONE,-7.08,-0.45,0.33,0.0,-3.59,-1.79
3057.TW,2025-06-16,theme,5,0,NONE,-6.69,-9.35,0.21,0.0,-6.73,-4.04
3057.TW,2025-06-17,theme,5,0,NONE,-6.3,-4.29,0.29,0.45,-0.45,-4.48
3057.TW,2025-06-18,theme,5,0,NONE,-5.08,-1.75,0.28,-3.57,-3.12,-4.02
3057.TW,2025-06-19,theme,5,0,NONE,-7.69,-13.6,0.42,-0.46,0.93,-1.85
3057.TW,2025-06-20,theme,5,0,NONE,-3.59,-13.31,0.37,-3.26,-1.4,-2.33
3057.TW,2025-06-23,theme,6,0,NONE,-6.73,-19.07,0.27,6.73,0.0,1.92
3057.TW,2025-06-24,theme,5,0,NONE,-0.45,-8.26,0.84,-2.25,-6.76,-8.56
3057.TW,2025-06-25,theme,5,0,NONE,-3.12,-8.82,0.37,0.46,-5.53,-1.38
3057.TW,2025-06-26,theme,5,0,NONE,0.93,-5.22,0.4,-2.75,-3.67,-2.75
3057.TW,2025-06-27,theme,6,0,NONE,-1.4,-5.36,0.63,-1.89,-4.25,-1.89
3057.TW,2025-06-30,theme,6,0,NONE,0.0,-7.56,0.67,-0.48,-4.23,0.48
3057.TW,2025-07-01,theme,6,0,NONE,-6.76,-16.19,0.83,-0.97,-4.83,4.83
3057.TW,2025-07-02,theme,6,0,PULLBACK,-5.53,-13.87,0.66,2.44,-5.17,4.39
3057.TW,2025-07-03,theme,6,0,NONE,-3.67,-12.86,0.88,-3.33,-4.86,0.48
3057.TW,2025-07-11,theme,12,1,REBREAK,7.88,-1.79,2.15,-2.28,-4.11,-3.2
3057.TW,2025-07-14,theme,12,1,NONE,7.43,-4.04,2.41,-0.47,-0.93,-0.93
3057.TW,2025-07-15,theme,11,0,NONE,8.12,-4.48,0.97,0.94,-4.69,-0.94
3057.TW,2025-07-16,theme,10,0,NONE,10.6,-4.02,0.67,-1.4,-0.47,-8.37
3057.TW,2025-07-17,theme,10,0,NONE,6.11,-1.85,0.8,-0.94,0.0,-8.49
3057.TW,2025-07-18,theme,5,0,NONE,-4.11,-2.33,0.42,0.95,-0.95,-6.67
3057.TW,2025-07-21,theme,5,0,NONE,-0.93,1.92,0.35,-4.25,-1.42,-8.4
3057.TW,2025-07-23,theme,7,0,NONE,-0.47,-1.38,0.83,-0.93,0.0,-8.32
3057.TW,2025-07-24,theme,5,0,NONE,0.0,-2.75,0.29,-1.89,-0.47,-8.4
3057.TW,2025-07-25,theme,5,0,NONE,-0.95,-1.89,0.46,0.48,1.44,-6.73
3057.TW,2025-07-28,theme,5,0,NONE,-1.42,0.48,0.53,3.83,2.39,-7.18
3057.TW,2025-07-29,theme,11,1,NONE,6.9,4.83,2.13,-1.38,-2.76,-8.57
3057.TW,2025-07-30,theme,5,0,NONE,0.0,4.39,0.98,-1.4,1.4,-8.13
3057.TW,2025-07-31,theme,5,0,NONE,-0.47,0.48,0.73,0.0,3.79,-6.82
3057.TW,2025-08-04,theme,5,0,NONE,1.44,3.94,0.57,1.42,0.47,-8.15
3057.TW,2025-08-05,theme,5,0,NONE,2.39,7.43,0.98,-1.4,-0.93,-10.09
3057.TW,2025-08-06,theme,5,0,NONE,-2.76,7.11,0.69,2.84,0.0,-8.06
3057.TW,2025-08-07,theme,5,0,NONE,1.4,11.63,0.95,0.92,-9.22,-11.06
3057.TW,2025-08-11,theme,5,0,NONE,0.47,-3.2,0.79,0.0,-7.55,-8.87
3057.TW,2025-08-12,theme,5,0,NONE,-0.93,-0.93,0.74,-0.47,-8.4,-8.68
3057.TW,2025-08-14,theme,6,2,PULLBACK,-9.22,-8.37,4.66,-1.52,-0.41,-3.96
3057.TW,2025-08-15,theme,6,1,PULLBACK,-11.42,-8.49,2.25,1.03,0.1,-4.64
3057.TW,2025-08-28,theme,5,0,PULLBACK,0.2,-8.13,0.32,0.0,-1.83,-5.19
3057.TW,2025-08-29,theme,5,0,PULLBACK,1.24,-6.82,0.42,-1.42,-1.83,-5.19
3057.TW,2025-09-01,theme,5,0,PULLBACK,-0.1,-8.15,0.39,-0.72,-0.31,-3.82
3057.TW,2025-09-02,theme,5,0,PULLBACK,-0.82,-10.09,0.6,0.83,0.62,-3.12
3057.TW,2025-09-03,theme,5,0,PULLBACK,-2.22,-8.06,0.42,-0.52,-1.55,-3.92
3057.TW,2025-09-04,theme,5,0,PULLBACK,-1.83,-11.06,0.35,0.0,-1.97,-3.42
3057.TW,2025-09-05,theme,5,0,PULLBACK,-1.83,-11.87,0.35,0.1,-4.15,-6.58
3057.TW,2025-09-08,theme,5,0,PULLBACK,-0.31,-8.87,0.49,0.21,-6.73,-11.06
3057.TW,2025-09-09,theme,5,0,PULLBACK,0.62,-8.68,0.48,-1.34,2.27,-11.91
3057.TW,2025-09-10,theme,6,0,PULLBACK,-1.55,-9.48,0.61,-0.94,0.31,-13.78
3057.TW,2025-09-11,theme,7,0,"BASE,PULLBACK",-1.97,-3.96,0.83,-2.22,2.75,-14.68
3057.TW,2025-09-12,theme,8,2,PULLBACK,-4.15,-4.64,2.52,-2.59,3.03,-12.39
3057.TW,2025-09-15,theme,7,1,PULLBACK,-6.73,-8.06,2.06,9.88,5.88,-9.33
3057.TW,2025-09-16,theme,8,2,PULLBACK,2.27,1.96,3.47,-3.23,-3.94,-17.49
3057.TW,2025-09-17,theme,7,1,PULLBACK,0.31,-0.21,2.0,1.46,-2.71,-13.71
3057.TW,2025-09-18,theme,6,0,PULLBACK,2.75,-0.92,0.82,-1.95,-4.12,-13.95
3057.TW,2025-09-19,theme,5,0,PULLBACK,3.03,-1.85,0.86,0.1,-2.2,-12.23
3057.TW,2025-09-22,theme,6,0,PULLBACK,5.88,-1.65,0.89,-0.31,-2.31,-13.01
3057.TW,2025-09-23,theme,6,0,"BASE,PULLBACK",-3.94,-1.96,0.98,-2.0,-2.0,-13.76
3057.TW,2025-09-24,theme,6,0,PULLBACK,-2.71,-6.05,1.22,-0.0,-0.0,-12.35
3057.TW,2025-09-25,theme,6,0,"BASE,PULLBACK",-4.12,-5.19,0.0,0.0,0.0,-12.35
3057.TW,2025-09-26,theme,6,0,"BASE,PULLBACK",-2.2,-5.19,0.0,0.0,-3.27,-12.35
3057.TW,2025-09-30,theme,6,0,"BASE,PULLBACK",-2.31,-3.82,0.0,0.0,-7.81,-11.3
3057.TW,2025-10-01,theme,6,0,"BASE,PULLBACK",-2.0,-3.12,0.0,0.0,-8.51,-13.75
3057.TW,2025-10-02,theme,6,0,"BASE,PULLBACK",-0.0,-3.92,0.0,0.0,-11.65,-13.75
3057.TW,2025-10-03,theme,6,0,"BASE,PULLBACK",0.0,-3.42,0.0,-3.27,-13.4,-15.84
3057.TW,2025-10-07,theme,8,2,PULLBACK,-3.27,-6.58,2.52,-4.69,-10.11,-12.27
3057.TW,2025-10-08,theme,7,1,PULLBACK,-7.81,-11.06,2.38,-0.76,-4.92,-9.47
3057.TW,2025-10-09,theme,5,0,PULLBACK,-8.51,-11.91,0.74,-3.44,-4.2,-2.67
3057.TW,2025-10-13,theme,5,0,PULLBACK,-11.65,-13.78,1.35,-1.98,0.4,10.67
3057.TW,2025-10-14,theme,5,0,PULLBACK,-13.4,-14.68,0.76,0.4,3.63,24.19
3057.TW,2025-10-15,theme,5,0,PULLBACK,-10.11,-12.39,0.86,0.8,3.21,35.74
3057.TW,2025-10-16,theme,5,0,PULLBACK,-4.92,-9.33,0.41,0.0,1.59,28.69
3057.TW,2025-10-17,theme,5,0,PULLBACK,-4.2,-17.49,0.59,1.2,0.4,19.52
3057.TW,2025-10-20,theme,5,0,PULLBACK,0.4,-13.71,1.49,1.18,-1.18,18.9
3057.TW,2025-10-22,theme,5,0,PULLBACK,3.21,-12.23,0.51,-0.78,-2.33,10.12
3057.TW,2025-10-23,theme,5,0,PULLBACK,1.59,-13.01,0.51,-1.18,-0.39,8.24
3057.TW,2025-10-27,theme,5,0,PULLBACK,0.4,-13.76,0.54,-0.4,-1.98,7.54
3057.TW,2025-10-28,theme,5,0,PULLBACK,-1.18,-12.35,0.78,0.0,-1.59,11.55
3057.TW,2025-10-29,theme,5,0,PULLBACK,-2.33,-12.35,0.32,0.0,-3.98,9.16
3057.TW,2025-10-30,theme,5,0,PULLBACK,-2.33,-12.35,0.94,1.2,-3.19,19.92
3057.TW,2025-10-31,theme,5,0,PULLBACK,-0.39,-11.3,0.67,-2.76,-5.91,23.62
3057.TW,2025-11-03,theme,5,0,PULLBACK,-1.98,-13.75,0.69,0.0,3.24,21.46
3057.TW,2025-11-04,theme,5,0,PULLBACK,-1.59,-13.75,0.78,-2.43,13.36,17.81
3057.TW,2025-11-05,theme,5,0,PULLBACK,-3.98,-15.84,0.53,0.83,27.8,21.58
3057.TW,2025-11-06,theme,5,0,PULLBACK,-3.19,-12.27,0.56,-1.65,39.09,23.05
3057.TW,2025-11-07,theme,5,0,PULLBACK,-5.91,-9.47,1.1,6.69,35.15,25.1
3057.TW,2025-11-10,theme,9,1,PULLBACK,3.24,-2.67,2.3,9.8,17.65,15.29
3057.TW,2025-11-11,theme,15,3,"ACCEL,PULLBACK",13.36,10.67,3.76,10.0,7.86,10.36
3057.TW,2025-11-17,theme,14,2,"ACCEL,PULLBACK",17.65,19.52,1.91,0.67,-9.67,5.33
3057.TW,2025-11-18,theme,10,1,PULLBACK,7.86,18.9,1.12,-5.3,-7.28,5.96
3057.TW,2025-11-19,theme,9,0,PULLBACK,-7.14,11.28,0.72,-1.05,-4.2,10.49
3057.TW,2025-11-20,theme,9,0,PULLBACK,-16.27,10.12,0.71,-2.47,6.36,22.61
3057.TW,2025-11-21,theme,6,0,PULLBACK,-14.55,8.24,0.63,-1.81,13.77,38.04
3057.TW,2025-11-24,theme,5,0,PULLBACK,-9.67,7.54,0.28,3.32,10.7,54.61
3057.TW,2025-11-25,theme,9,0,PULLBACK,-7.28,11.55,0.33,-2.14,3.93,47.86
3057.TW,2025-11-26,theme,5,0,PULLBACK,-4.2,9.16,0.39,9.85,6.93,60.58
3057.TW,2025-11-27,theme,12,1,TREND,6.36,19.92,0.8,4.32,-0.66,42.86
3057.TW,2025-11-28,theme,15,1,"TREND,ACCEL",13.77,23.62,1.54,-4.46,-4.78,32.8
3057.TW,2025-12-01,theme,13,0,TREND,10.7,21.46,0.68,-3.0,-2.0,41.67
3057.TW,2025-12-02,theme,10,0,TREND,3.93,17.81,0.45,0.69,6.19,43.99
3057.TW,2025-12-03,theme,13,0,TREND,6.93,21.58,0.15,2.05,11.26,43.69
3057.TW,2025-12-04,theme,9,0,TREND,-0.66,23.05,0.3,0.0,5.69,54.85
3057.TW,2025-12-05,theme,9,0,TREND,-4.78,25.1,0.16,-1.67,4.35,59.87
3057.TW,2025-12-08,theme,8,0,NONE,-2.0,15.29,0.24,5.1,7.48,55.78
3057.TW,2025-12-09,theme,11,0,TREND,6.19,10.36,0.89,5.5,3.56,46.6
3057.TW,2025-12-10,theme,12,3,ACCEL,11.26,5.84,2.32,-3.07,-3.07,30.37
3057.TW,2025-12-11,theme,8,0,NONE,5.69,-6.51,1.3,-1.27,9.81,23.1
3057.TW,2025-12-12,theme,8,0,NONE,4.35,-3.41,0.71,1.28,22.12,23.08
3057.TW,2025-12-15,theme,10,0,NONE,7.48,5.33,0.76,1.27,32.59,22.47
3057.TW,2025-12-16,theme,7,0,NONE,3.56,5.96,0.83,-1.25,29.38,21.88
3057.TW,2025-12-17,theme,8,0,TREND,-3.07,10.49,0.41,9.81,39.24,19.3
3057.TW,2025-12-18,theme,15,4,"SURGE,TREND,ACCEL",9.81,22.61,4.46,9.8,23.92,11.24
3057.TW,2025-12-29,theme,12,4,"TREND,ACCEL",9.45,32.8,1.4,1.92,14.63,-14.87
3057.TW,2026-01-08,theme,12,4,TREND,8.11,46.6,0.66,-6.18,-13.91,-27.59
3057.TW,2026-01-09,theme,8,2,TREND,0.95,30.37,0.93,-8.47,-11.29,-24.71
3057.TW,2026-01-12,theme,6,0,NONE,-15.98,23.1,1.23,-1.29,-0.77,-17.99
3057.TW,2026-01-13,theme,6,0,NONE,-19.67,23.08,0.54,0.78,-4.43,-15.62
3057.TW,2026-01-14,theme,6,0,NONE,-15.5,22.47,0.31,0.78,-4.65,-17.31
3057.TW,2026-01-15,theme,6,0,NONE,-13.91,21.88,0.53,-3.33,-3.33,-16.41
3057.TW,2026-01-16,theme,6,0,PULLBACK,-11.29,19.3,0.41,2.39,-3.18,-11.41
3057.TW,2026-01-19,theme,5,0,NONE,-0.77,11.24,0.35,-4.92,-5.7,-14.77
3057.TW,2026-01-20,theme,5,0,PULLBACK,-4.43,-3.67,0.56,0.54,-3.27,-9.81
3057.TW,2026-01-21,theme,5,0,PULLBACK,-4.65,-11.93,0.26,2.17,-5.15,-7.32
3057.TW,2026-01-22,theme,5,0,PULLBACK,-3.33,-8.94,0.39,-3.18,2.12,-14.06
3057.TW,2026-01-23,theme,5,0,PULLBACK,-3.18,-17.05,0.21,-0.27,-0.82,-17.26
3057.TW,2026-01-26,theme,5,0,PULLBACK,-5.7,-15.35,0.25,-2.47,-8.52,-15.38
3057.TW,2026-01-27,theme,5,0,PULLBACK,-3.27,-14.87,0.53,-1.41,-7.89,-12.11
3057.TW,2026-01-28,theme,5,0,PULLBACK,-5.15,-17.65,0.47,10.0,-6.0,-16.57
3057.TW,2026-01-29,theme,5,0,NONE,2.12,-8.11,0.97,-5.97,-14.81,-22.6
3057.TW,2026-03-02,theme,7,0,PULLBACK,6.88,-7.32,0.83,-5.26,-14.62,-6.14
3057.TW,2026-03-18,theme,9,1,PULLBACK,7.42,4.06,1.87,9.91,-0.6,11.71
3057.TW,2026-03-23,theme,10,0,"ACCEL,PULLBACK",15.54,6.88,1.7,-3.51,-6.14,12.57
3057.TW,2026-03-24,theme,8,0,PULLBACK,8.91,1.23,0.86,0.3,-7.88,14.24
3057.TW,2026-03-30,theme,5,0,PULLBACK,-6.14,-6.14,0.45,-5.3,0.0,28.97
2495.TW,2022-05-11,theme,6,0,"BASE,PULLBACK",-6.07,-5.16,0.67,-3.74,2.38,7.14
2495.TW,2022-05-13,theme,5,0,PULLBACK,-5.52,-6.13,0.88,-0.34,3.44,6.53
2495.TW,2022-05-17,theme,5,0,PULLBACK,-1.67,-4.84,1.26,2.03,2.37,6.1
2495.TW,2022-05-19,theme,6,0,PULLBACK,4.59,-7.79,0.81,1.69,2.36,5.07
2495.TW,2022-05-20,theme,5,0,PULLBACK,3.44,-7.1,0.49,1.33,1.33,-3.65
2495.TW,2022-05-23,theme,8,0,"BASE,PULLBACK",5.17,-6.15,0.89,-0.98,1.31,-1.97
2495.TW,2022-05-24,theme,7,0,"BASE,PULLBACK",2.37,-0.98,0.6,1.32,3.31,-5.63
2495.TW,2022-05-25,theme,7,0,"BASE,PULLBACK",1.66,0.33,0.59,-0.98,1.96,-4.58
2495.TW,2022-05-26,theme,7,0,"BASE,PULLBACK",2.36,0.66,0.59,0.66,2.97,-0.66
2495.TW,2022-05-27,theme,7,0,"BASE,PULLBACK",1.33,1.33,0.45,1.31,2.3,1.97
2495.TW,2022-05-30,theme,9,0,"BASE,PULLBACK",1.31,2.32,0.97,0.97,0.65,1.29
2495.TW,2022-05-31,theme,11,2,PULLBACK,3.31,2.63,3.98,0.0,0.96,-0.64
2495.TW,2022-06-01,theme,9,0,"BASE,PULLBACK",1.96,-0.32,0.75,0.0,0.96,-5.77
2495.TW,2022-06-02,theme,9,0,"BASE,PULLBACK",2.97,-0.95,0.33,0.0,1.92,-8.97
2495.TW,2022-06-06,theme,9,0,"BASE,PULLBACK",2.3,1.3,0.61,-0.32,-0.64,-10.26
2495.TW,2022-06-07,theme,9,0,"BASE,PULLBACK",0.65,4.71,0.39,1.29,-1.93,-7.72
2495.TW,2022-06-08,theme,9,0,"BASE,PULLBACK",0.96,5.0,0.5,0.0,-0.63,-11.75
2495.TW,2022-06-09,theme,9,0,"BASE,PULLBACK",0.96,7.14,0.43,0.95,-3.17,-10.16
2495.TW,2022-06-10,theme,13,2,PULLBACK,1.92,12.37,2.87,-2.52,-2.2,-9.75
2495.TW,2022-06-13,theme,9,0,"BASE,PULLBACK",-0.64,6.53,0.89,-1.61,-6.45,-8.39
2495.TW,2022-06-14,theme,6,0,"BASE,PULLBACK",-1.93,5.17,0.94,2.62,-1.97,-10.49
2495.TW,2022-06-15,theme,9,0,PULLBACK,-0.63,6.1,1.34,-2.56,-8.95,-9.27
2495.TW,2022-06-16,theme,6,0,"BASE,PULLBACK",-3.17,1.33,0.9,1.97,-4.26,-5.25
2495.TW,2022-06-17,theme,9,0,PULLBACK,-2.2,5.07,1.2,-6.75,-3.22,-7.4
2495.TW,2022-06-20,theme,8,0,PULLBACK,-6.45,-3.65,1.71,3.1,7.24,1.72
2495.TW,2022-06-21,theme,6,0,"BASE,PULLBACK",-1.97,-1.97,0.72,-4.68,4.68,-1.0
2495.TW,2022-06-22,theme,5,0,PULLBACK,-8.95,-5.63,0.98,2.46,8.77,4.21
2495.TW,2022-06-24,theme,6,0,"BASE,PULLBACK",-3.22,-0.66,0.72,3.32,-5.65,0.0
2495.TW,2022-06-27,theme,11,0,PULLBACK,7.24,1.97,1.17,0.64,-9.97,-3.54
2495.TW,2022-06-28,theme,10,0,"BASE,PULLBACK",4.68,1.29,0.33,-0.96,-8.31,-5.75
2495.TW,2022-06-29,theme,13,0,"BASE,PULLBACK",8.77,-0.64,0.38,-5.16,-10.32,-4.19
2495.TW,2022-06-30,theme,6,0,PULLBACK,0.68,-5.77,1.23,-3.4,-3.74,1.02
2495.TW,2022-07-01,theme,5,0,PULLBACK,-5.65,-8.97,1.29,-1.41,1.06,5.63
2495.TW,2022-07-05,theme,5,0,PULLBACK,-8.31,-7.72,0.75,-3.14,-4.88,4.17
2495.TW,2022-07-06,theme,5,0,PULLBACK,-10.32,-11.75,0.54,1.8,2.16,7.17
2495.TW,2022-07-07,theme,5,0,PULLBACK,-3.74,-10.16,0.63,1.41,2.12,3.1
2495.TW,2022-07-08,theme,5,0,PULLBACK,1.06,-9.75,0.51,-1.05,0.35,3.1
2495.TW,2022-07-11,theme,5,0,PULLBACK,1.43,-8.39,0.2,-3.87,3.87,4.55
2495.TW,2022-07-12,theme,7,0,PULLBACK,-4.88,-10.49,1.51,4.03,8.42,13.28
2495.TW,2022-07-13,theme,5,0,PULLBACK,2.16,-9.27,0.86,1.76,4.58,9.25
2495.TW,2022-07-14,theme,5,0,NONE,2.12,-5.25,0.49,-0.35,4.15,18.03
2495.TW,2022-07-15,theme,6,0,BASE,0.35,-7.4,0.6,2.43,4.51,19.15
2495.TW,2022-07-18,theme,7,0,BASE,3.87,1.72,0.54,0.34,1.69,18.41
2495.TW,2022-07-19,theme,11,0,BASE,8.42,-1.0,0.26,0.34,-0.34,19.4
2495.TW,2022-07-20,theme,8,0,BASE,4.58,4.21,0.91,1.35,0.0,17.96
2495.TW,2022-07-21,theme,10,0,BASE,4.15,3.08,0.8,0.0,-1.33,14.0
2495.TW,2022-07-22,theme,10,0,BASE,4.51,0.0,0.46,-0.33,-0.33,15.03
2495.TW,2022-07-25,theme,9,0,BASE,1.69,-3.54,0.46,-1.67,1.71,17.12
2495.TW,2022-07-26,theme,7,0,BASE,-0.34,-5.75,0.61,0.68,1.35,19.8
2495.TW,2022-07-27,theme,7,0,BASE,0.0,-4.19,0.69,0.0,0.32,17.27
2495.TW,2022-07-28,theme,7,0,BASE,-1.33,1.02,0.58,1.01,-1.76,18.65
2495.TW,2022-07-29,theme,9,0,NONE,-0.33,5.63,1.28,1.71,-1.37,17.47
2495.TW,2022-08-01,theme,8,0,NONE,1.71,8.98,1.1,-2.02,-2.69,8.42
2495.TW,2022-08-02,theme,9,0,NONE,1.35,4.17,1.32,-0.34,3.44,12.03
2495.TW,2022-08-03,theme,7,0,BASE,0.32,7.17,0.66,-2.07,4.14,14.14
2495.TW,2022-08-04,theme,5,0,NONE,-1.76,3.1,1.04,1.41,16.9,16.2
2495.TW,2022-08-05,theme,6,0,NONE,-1.37,3.1,1.11,0.35,15.97,17.71
2495.TW,2022-08-08,theme,7,0,BASE,-2.69,4.55,0.89,4.15,17.65,15.57
2495.TW,2022-08-09,theme,13,2,NONE,3.44,13.28,3.76,0.33,14.29,4.32
2495.TW,2022-08-10,theme,12,1,NONE,4.14,9.25,2.21,9.93,12.91,4.64
2495.TW,2022-08-11,theme,15,4,"TREND,ACCEL",16.9,18.03,9.09,0.6,0.6,-3.61
2495.TW,2022-08-12,theme,15,4,"TREND,ACCEL",15.97,19.15,10.25,1.8,0.9,3.29
2495.TW,2022-08-15,theme,15,4,"TREND,ACCEL",17.65,18.41,3.05,1.18,0.59,1.47
2495.TW,2022-08-16,theme,15,3,"TREND,ACCEL",14.29,19.4,2.42,-0.87,0.0,0.29
2495.TW,2022-08-17,theme,13,2,TREND,12.91,17.96,0.94,-2.05,-0.59,2.64
2495.TW,2022-08-18,theme,9,2,TREND,0.6,14.0,0.96,0.9,2.69,2.1
2495.TW,2022-08-19,theme,9,2,TREND,0.9,15.03,0.64,1.48,1.78,-1.48
2495.TW,2022-08-22,theme,9,2,TREND,0.59,17.12,0.43,0.58,-5.85,-1.46
2495.TW,2022-08-23,theme,9,2,TREND,0.0,19.8,0.59,-1.45,-5.23,-3.49
2495.TW,2022-08-24,theme,11,3,"TREND,ACCEL",-0.59,17.27,3.33,1.18,-2.36,-0.88
2495.TW,2022-08-25,theme,8,1,TREND,2.69,18.65,1.05,0.0,-3.79,-5.25
2495.TW,2022-08-26,theme,9,1,TREND,1.78,17.47,0.53,-6.12,-1.17,-11.37
2495.TW,2022-08-29,theme,7,0,TREND,-5.85,8.42,1.14,1.24,3.73,-1.55
2495.TW,2022-08-30,theme,9,0,TREND,-5.23,12.03,0.31,1.53,-3.68,-7.06
2495.TW,2022-08-31,theme,9,1,TREND,-2.36,14.14,0.21,-0.3,-4.53,-6.65
2495.TW,2022-09-01,theme,9,1,TREND,-3.79,16.2,0.2,2.73,-3.03,-6.36
2495.TW,2022-09-02,theme,9,1,TREND,-1.17,17.71,0.51,-1.47,1.77,-10.03
2495.TW,2022-09-05,theme,9,1,TREND,3.73,15.57,0.33,-5.99,3.29,-5.99
2495.TW,2022-09-06,theme,6,0,NONE,-3.68,4.32,0.92,0.64,9.87,1.91
2495.TW,2022-09-07,theme,6,0,NONE,-4.53,4.64,0.17,1.27,10.76,1.27
2495.TW,2022-09-08,theme,7,0,NONE,-3.03,-3.61,0.19,7.81,6.56,3.13
2495.TW,2022-09-12,theme,11,1,REBREAK,1.77,3.29,1.53,0.0,-3.77,-8.41
2495.TW,2022-09-13,theme,8,1,NONE,3.29,1.47,1.44,0.0,-2.32,-8.99
2495.TW,2022-09-14,theme,12,1,NONE,9.87,0.29,0.86,1.45,-3.77,-14.2
2495.TW,2022-09-15,theme,10,1,NONE,10.76,2.64,1.15,-2.57,-4.0,-10.29
2495.TW,2022-09-16,theme,13,2,NONE,6.56,2.1,2.3,-2.64,-4.69,-8.5
2495.TW,2022-09-19,theme,6,0,NONE,-3.77,-1.48,0.5,1.51,-8.43,1.2
2495.TW,2022-09-20,theme,8,1,NONE,-2.32,-1.46,0.28,-1.48,-5.93,0.89
2495.TW,2022-09-21,theme,6,0,NONE,-3.77,-3.49,0.24,1.2,-8.73,4.52
